map_name,repeat_id,status,steps,goal_error_m,travelled_m,runtime_s,session_subdir
indoor_1,1,timeout,80,11.1409428353248,0.396583297221718,7.566961,C:\Users\pavell\Desktop\Map\MPC-MAP-Student-main\MPC-MAP-Student-main\algorithms\tasks\Project\RunSessions\debug_proc_indoor_1_r01_01_814724_05\indoor_1_run_01
