step_created,path_revision,path_point_index,x,y
1278,1,1,13.0706621366872,1.70246994591515
1278,1,2,13.2,4
1453,2,1,13.4191501828972,2.77706370528893
1453,2,2,13.4191501828972,2.77706370528893
1453,2,3,13.3871119168964,2.87045189376232
1453,2,4,13.3550736508957,2.96384008223572
1453,2,5,13.3230353848949,3.05722827070912
1453,2,6,13.2909971188942,3.15061645918252
1453,2,7,13.2589588528934,3.24400464765592
1453,2,8,13.2269205868927,3.33739283612932
1453,2,9,13.1948823208919,3.43078102460272
1453,2,10,13.1628440548912,3.52416921307612
1453,2,11,13.1308057888904,3.61755740154952
1453,2,12,13.0987675228897,3.71094559002292
1453,2,13,13.0667292568889,3.80433377849632
1453,2,14,13.0346909908882,3.89772196696972
1453,2,15,13.0026527248874,3.99111015544312
1453,2,16,12.9706144588867,4.08449834391652
1453,2,17,12.9385761928859,4.17788653238992
1453,2,18,12.9065379268852,4.27127472086332
1453,2,19,12.8744996608845,4.36466290933672
1453,2,20,12.8424613948837,4.45805109781012
1453,2,21,12.810423128883,4.55143928628352
1453,2,22,12.7783848628822,4.64482747475691
1453,2,23,12.7463465968815,4.73821566323031
1453,2,24,12.7143083308807,4.83160385170371
1453,2,25,12.68227006488,4.92499204017711
1453,2,26,12.6502317988792,5.01838022865051
1453,2,27,12.6181935328785,5.11176841712391
1453,2,28,12.5861552668777,5.20515660559731
1453,2,29,12.554117000877,5.29854479407071
1453,2,30,12.5220787348762,5.39193298254411
1453,2,31,12.4900404688755,5.48532117101751
1453,2,32,12.4580022028747,5.57870935949091
1453,2,33,12.425963936874,5.67209754796431
1453,2,34,12.3939256708732,5.76548573643771
1453,2,35,12.3618874048725,5.85887392491111
1453,2,36,12.3298491388717,5.95226211338451
1453,2,37,12.297810872871,6.04565030185791
1453,2,38,12.2657726068702,6.13903849033131
1453,2,39,12.2337343408695,6.23242667880471
1453,2,40,12.1353495156654,6.24066204802246
1453,2,41,12.0369646904612,6.24889741724021
1453,2,42,11.9385798652571,6.25713278645796
1453,2,43,11.840195040053,6.26536815567571
1453,2,44,11.7418102148489,6.27360352489347
1453,2,45,11.6434253896447,6.28183889411122
1453,2,46,11.5450405644406,6.29007426332897
1453,2,47,11.4466557392365,6.29830963254672
1453,2,48,11.3482709140324,6.30654500176447
1453,2,49,11.2498860888282,6.31478037098223
1453,2,50,11.1515012636241,6.32301574019998
1453,2,51,11.05311643842,6.33125110941773
1453,2,52,10.9547316132159,6.33948647863548
1453,2,53,10.8563467880117,6.34772184785323
1453,2,54,10.7579619628076,6.35595721707098
1453,2,55,10.6595771376035,6.36419258628874
1453,2,56,10.5611923123993,6.37242795550649
1453,2,57,10.4628074871952,6.38066332472424
1453,2,58,10.3644226619911,6.38889869394199
1453,2,59,10.266037836787,6.39713406315974
1453,2,60,10.1676530115828,6.4053694323775
1453,2,61,10.0692681863787,6.41360480159525
1453,2,62,9.97088336117458,6.421840170813
1453,2,63,9.87249853597046,6.43007554003075
1453,2,64,9.77411371076633,6.4383109092485
1453,2,65,9.6757288855622,6.44654627846626
1453,2,66,9.57734406035808,6.45478164768401
1453,2,67,9.47895923515395,6.46301701690176
1453,2,68,9.38057440994982,6.47125238611951
1453,2,69,9.2821895847457,6.47948775533726
1453,2,70,9.18380475954157,6.48772312455501
1453,2,71,9.08541993433744,6.49595849377277
1453,2,72,8.98703510913332,6.50419386299052
1453,2,73,8.88865028392919,6.51242923220827
1453,2,74,8.79026545872506,6.52066460142602
1453,2,75,8.69188063352093,6.52889997064377
1453,2,76,8.59349580831681,6.53713533986153
1453,2,77,8.49511098311268,6.54537070907928
1453,2,78,8.39672615790855,6.55360607829703
1453,2,79,8.29834133270443,6.56184144751478
1453,2,80,8.1999565075003,6.57007681673253
1453,2,81,8.10720351463798,6.53282932663496
1453,2,82,8.01445052177566,6.49558183653739
