step_created,path_revision,path_point_index,x,y
160,1,1,2.2321335146944,2.83726667096126
160,1,2,2,4.8
285,2,1,2.35741445834389,3.96613322287494
285,2,2,2.35741445834389,3.96613322287494
285,2,3,2.35836205811599,3.96704676497308
285,2,4,2.36025725766017,3.96887384916937
285,2,5,2.36310005697646,3.97161447546381
285,2,6,2.36689045606483,3.97526864385639
285,2,7,2.3716284549253,3.97983635434711
285,2,8,2.37731405355787,3.98531760693598
285,2,9,2.38394725196253,3.99171240162299
285,2,10,2.39152805013928,3.99902073840815
285,2,11,2.40005644808813,4.00724261729145
285,2,12,2.40953244580907,4.0163780382729
285,2,13,2.41995604330211,4.02642700135249
285,2,14,2.43132724056724,4.03738950653023
285,2,15,2.44364603760446,4.04926555380611
285,2,16,2.45691243441378,4.06205514318014
285,2,17,2.47112643099519,4.07575827465231
285,2,18,2.4862880273487,4.09037494822263
285,2,19,2.50050202393011,4.1048593296948
285,2,20,2.51376842073943,4.11921141906883
285,2,21,2.52608721777665,4.13343121634471
285,2,22,2.53745841504178,4.14751872152245
285,2,23,2.54788201253482,4.16147393460204
285,2,24,2.55735801025576,4.17529685558349
285,2,25,2.56588640820461,4.18898748446679
285,2,26,2.57346720638136,4.20254582125195
285,2,27,2.58010040478602,4.21597186593896
285,2,28,2.58578600341859,4.22926561852783
285,2,29,2.59052400227906,4.24242707901855
285,2,30,2.59431440136744,4.25545624741113
285,2,31,2.59715720068372,4.26835312370557
285,2,32,2.59905240022791,4.28111770790186
285,2,33,2.6,4.29375
285,2,34,2.6,4.30625
285,2,35,2.60078125,4.31875
285,2,36,2.60234375,4.33125
285,2,37,2.6046875,4.34375
285,2,38,2.6078125,4.35625
285,2,39,2.61171875,4.36875
285,2,40,2.61640625,4.38125
285,2,41,2.621875,4.39375
285,2,42,2.628125,4.40625
285,2,43,2.63515625,4.41875
285,2,44,2.64296875,4.43125
285,2,45,2.6515625,4.44375
285,2,46,2.6609375,4.45625
285,2,47,2.67109375,4.46875
285,2,48,2.68203125,4.48125
285,2,49,2.69375,4.49375
285,2,50,2.70625,4.50625
285,2,51,2.71796875,4.51875
285,2,52,2.72890625,4.53125
285,2,53,2.7390625,4.54375
285,2,54,2.7484375,4.55625
285,2,55,2.75703125,4.56875
285,2,56,2.76484375,4.58125
285,2,57,2.771875,4.59375
285,2,58,2.778125,4.60625
285,2,59,2.78359375,4.61875
285,2,60,2.78828125,4.63125
285,2,61,2.7921875,4.64375
285,2,62,2.7953125,4.65625
285,2,63,2.79765625,4.66875
285,2,64,2.79921875,4.68125
285,2,65,2.8,4.69375
285,2,66,2.8,4.70625
285,2,67,2.8,4.71875
285,2,68,2.8,4.73125
285,2,69,2.8,4.74375
285,2,70,2.8,4.75625
285,2,71,2.8,4.76875
285,2,72,2.8,4.78125
285,2,73,2.8,4.79375
285,2,74,2.8,4.80625
285,2,75,2.8,4.81875
285,2,76,2.8,4.83125
285,2,77,2.8,4.84375
285,2,78,2.8,4.85625
285,2,79,2.8,4.86875
285,2,80,2.8,4.88125
285,2,81,2.8,4.89375
285,2,82,2.8,4.90625
285,2,83,2.8,4.91875
285,2,84,2.8,4.93125
285,2,85,2.8,4.94375
285,2,86,2.8,4.95625
285,2,87,2.8,4.96875
285,2,88,2.8,4.98125
285,2,89,2.8,4.99375
285,2,90,2.8,5.00625
285,2,91,2.8,5.01875
285,2,92,2.8,5.03125
285,2,93,2.8,5.04375
285,2,94,2.8,5.05625
285,2,95,2.8,5.06875
285,2,96,2.8,5.08125
285,2,97,2.8,5.09375
285,2,98,2.8,5.10625
285,2,99,2.8,5.11875
285,2,100,2.8,5.13125
285,2,101,2.8,5.14375
285,2,102,2.8,5.15625
285,2,103,2.8,5.16875
285,2,104,2.8,5.18125
285,2,105,2.8,5.19375
285,2,106,2.8,5.20625
285,2,107,2.8,5.21875
285,2,108,2.8,5.23125
285,2,109,2.8,5.24375
285,2,110,2.8,5.25625
285,2,111,2.8,5.26875
285,2,112,2.8,5.28125
285,2,113,2.8,5.29375
285,2,114,2.8,5.30625
285,2,115,2.8,5.31875
285,2,116,2.8,5.33125
285,2,117,2.8,5.34375
285,2,118,2.8,5.35625
285,2,119,2.8,5.36875
285,2,120,2.8,5.38125
285,2,121,2.8,5.39375
285,2,122,2.8,5.40625
285,2,123,2.8,5.41875
285,2,124,2.8,5.43125
285,2,125,2.8,5.44375
285,2,126,2.8,5.45625
285,2,127,2.8,5.46875
285,2,128,2.8,5.48125
285,2,129,2.8,5.49375
285,2,130,2.8,5.50625
285,2,131,2.8,5.51875
285,2,132,2.8,5.53125
285,2,133,2.8,5.54375
285,2,134,2.8,5.55625
285,2,135,2.8,5.56875
285,2,136,2.8,5.58125
285,2,137,2.8,5.59375
285,2,138,2.8,5.60625
285,2,139,2.8,5.61875
285,2,140,2.8,5.63125
285,2,141,2.8,5.64375
285,2,142,2.8,5.65625
285,2,143,2.8,5.66875
285,2,144,2.8,5.68125
285,2,145,2.8,5.69375
285,2,146,2.8,5.70625
285,2,147,2.8,5.71875
285,2,148,2.8,5.73125
285,2,149,2.8,5.74375
285,2,150,2.8,5.75625
285,2,151,2.8,5.76875
285,2,152,2.8,5.78125
285,2,153,2.8,5.79375
285,2,154,2.8,5.80625
285,2,155,2.8,5.81875
285,2,156,2.8,5.83125
285,2,157,2.8,5.84375
285,2,158,2.8,5.85625
285,2,159,2.8,5.86875
285,2,160,2.8,5.88125
285,2,161,2.8,5.89375
285,2,162,2.8,5.90625
285,2,163,2.8,5.91875
285,2,164,2.8,5.93125
285,2,165,2.8,5.94375
285,2,166,2.8,5.95625
285,2,167,2.8,5.96875
285,2,168,2.8,5.98125
285,2,169,2.8,5.99375
285,2,170,2.8,6.00625
285,2,171,2.8,6.01875
285,2,172,2.8,6.03125
285,2,173,2.8,6.04375
285,2,174,2.8,6.05625
285,2,175,2.8,6.06875
285,2,176,2.8,6.08125
285,2,177,2.8,6.09375
285,2,178,2.8,6.10625
285,2,179,2.8,6.11875
285,2,180,2.8,6.13125
285,2,181,2.8,6.14375
285,2,182,2.8,6.15625
285,2,183,2.8,6.16875
285,2,184,2.8,6.18125
285,2,185,2.8,6.19375
285,2,186,2.8,6.20625
285,2,187,2.8,6.21875
285,2,188,2.8,6.23125
285,2,189,2.8,6.24375
285,2,190,2.8,6.25625
285,2,191,2.8,6.26875
285,2,192,2.8,6.28125
285,2,193,2.8,6.29375
285,2,194,2.8,6.30625
285,2,195,2.8,6.31875
285,2,196,2.8,6.33125
285,2,197,2.8,6.34375
285,2,198,2.8,6.35625
285,2,199,2.8,6.36875
285,2,200,2.8,6.38125
285,2,201,2.8,6.39375
