step_created,path_revision,path_point_index,x,y
973,1,1,2.99843226787937,8.05575883683689
973,1,2,2.99843226787937,8.05575883683689
973,1,3,2.99921964183297,8.0547597788805
973,1,4,3.00079438974016,8.05276166296771
973,1,5,3.00315651160095,8.04976448909853
973,1,6,3.00630600741533,8.04576825727295
973,1,7,3.01024287718331,8.04077296749098
973,1,8,3.01496712090489,8.03477861975261
973,1,9,3.02047873858006,8.02778521405786
973,1,10,3.02677773020883,8.0197927504067
973,1,11,3.0338640957912,8.01080122879916
973,1,12,3.04173783532716,8.00081064923521
973,1,13,3.05039894881672,7.98982101171488
973,1,14,3.05984743625987,7.97783231623815
973,1,15,3.07008329765663,7.96484456280503
973,1,16,3.08110653300697,7.95085775141551
973,1,17,3.09291714231092,7.9358718820696
973,1,18,3.10551512556845,7.91988695476729
973,1,19,3.1173257348724,7.90411983542138
973,1,20,3.12834897022275,7.88857052403186
973,1,21,3.1385848316195,7.87323902059874
973,1,22,3.14803331906265,7.85812532512201
973,1,23,3.15669443255221,7.84322943760167
973,1,24,3.16456817208817,7.82855135803773
973,1,25,3.17165453767054,7.81409108643019
973,1,26,3.17795352929931,7.79984862277904
973,1,27,3.18346514697448,7.78582396708428
973,1,28,3.18818939069606,7.77201711934591
973,1,29,3.19212626046404,7.75842807956394
973,1,30,3.19527575627842,7.74505684773836
973,1,31,3.19763787813921,7.73190342386918
973,1,32,3.1992126260464,7.71896780795639
973,1,33,3.2,7.70625
973,1,34,3.2,7.69375
973,1,35,3.20078125,7.68125
973,1,36,3.20234375,7.66875
973,1,37,3.2046875,7.65625
973,1,38,3.2078125,7.64375
973,1,39,3.21171875,7.63125
973,1,40,3.21640625,7.61875
973,1,41,3.221875,7.60625
973,1,42,3.228125,7.59375
973,1,43,3.23515625,7.58125
973,1,44,3.24296875,7.56875
973,1,45,3.2515625,7.55625
973,1,46,3.2609375,7.54375
973,1,47,3.27109375,7.53125
973,1,48,3.28203125,7.51875
973,1,49,3.29375,7.50625
973,1,50,3.30625,7.49375
973,1,51,3.31875,7.48125
973,1,52,3.33125,7.46875
973,1,53,3.34375,7.45625
973,1,54,3.35625,7.44375
973,1,55,3.36875,7.43125
973,1,56,3.38125,7.41875
973,1,57,3.39375,7.40625
