1.69066244008422,2.20681861547683
2.73934508089128,2.23295832202643
2.68565949596334,1.403536721413
1.72270140435907,1.95232294694531
1.96695888858605,2.23798161703793
1.04270768370368,1.49275519583904
2.4573894148669,1.20064471499943
1.77093145190284,2.0721245843524
1.07854723368566,2.05880517846258
1.83036810559418,1.73931590456512
2.33995456987295,1.22039552022732
3.05367947948825,2.13151454365123
3.07657528065261,1.83504106731428
0.861043606489608,1.42662703604492
0.844620670681044,2.17580683048166
1.38917839851825,2.19566099784224
2.37499544321358,2.21934340031899
2.3893450965064,1.66986788044436
1.72203671735919,1.8617497421674
2.08859634226889,1.31644419233676
2.51085136501628,1.7488980605396
1.35153844557902,2.88379223754288
1.89292474513442,2.34165562485425
2.06597587980346,2.23298506432375
1.9585456474519,2.18606587456084
2.6205164214238,2.21606437552987
1.79486453351067,2.23489048718863
1.82657775101632,1.93860034174903
2.27000347357458,1.62968033601189
1.42395572804285,1.37374618210716
1.20298368376946,2.02288042646163
2.69892802130045,2.35859806632384
3.41108217320826,2.13473667624368
0.938262139201474,2.39086535448292
2.77407849667106,1.17095279960275
1.89563098944002,0.965016629688356
2.07556757421248,1.9547858659753
1.80082132109314,2.07092942586297
2.0023338653373,1.41789783131533
2.48575700438529,2.06312849864172
1.96240944281685,1.98192283228932
2.52571610406363,2.50423335940279
1.89873714307912,1.90789778263234
2.20281225695964,1.7044904464074
2.46220729772812,2.12322059594955
1.19661500754605,2.72826629724084
2.66009847149245,1.47312111433872
1.44687234505936,2.8186866079472
2.33678341452305,1.24090922700189
1.42593615684631,2.07931087385358
2.56239994010329,2.89325941632411
1.200767998565,1.73520007825339
1.0941513134264,1.88038896792141
1.61394434447454,2.53985090037423
2.17734446119022,1.6329837361855
2.45497062720877,2.33651474199445
1.97184906731017,1.20605891236883
1.78126918528601,2.82910928893917
2.4186652462095,2.10673002234019
1.34922119313814,2.42004222188219
1.9589907276528,2.14623171413722
2.42197352587097,1.65001511780804
1.85399879623211,1.2772764961497
2.71071321014336,1.66020772688044
1.16962816013498,2.62280451692708
1.7661169044575,2.33116176127449
2.04591333535632,2.88825319854427
2.56635227511654,1.33517936155653
1.90153091339817,1.70504068974301
1.84846280194634,1.0486147121825
2.16922055343147,1.72435095583234
1.10948302561712,2.48314452741743
2.28488305116054,2.55356189327914
1.46736081203975,1.6375466852547
2.10003808562575,1.20783718419931
1.61875647636429,3.14485270339705
1.81584512954695,2.55703126611825
1.33105262994362,2.19003129650398
1.46819611593393,2.16519472897129
2.19622580724396,1.10932157763574
1.93201386900163,1.89988557091801
1.38401617206933,1.87310725650492
2.31251614823682,2.07503289670162
1.90034777000859,1.54718099600203
2.09981784264197,1.75827658167965
1.67214775196857,1.64246267461056
2.62327521044601,1.99965269484967
1.48855676268795,2.68156970409897
2.54464237324887,2.38512055452246
2.23171209677041,1.93049275447047
2.3263717382361,1.8015134833402
1.98300546606646,1.59239332237826
2.17367012125618,1.51795665061452
1.41020687966983,1.64749598468106
1.33743982507834,2.37955612862
1.83745184833483,1.97816727582412
2.49306583106141,2.51977211536708
1.6130262984406,1.77644353045361
1.92172417627437,1.22292207346601
1.57569173721025,1.71679660506567
2.25140192268046,2.23411496420837
2.08113498451529,2.52040395983865
1.74964001109242,1.59924232675215
1.56161765492615,1.81168655103631
1.58602163906669,2.62418705522055
1.84504920248488,2.14926039393138
1.32371370077429,2.33299365631826
2.32704321086507,1.4763519475236
1.87262958519453,1.09845329967912
2.34735374908708,1.42203184137072
1.11284702153006,1.67197725839345
2.68321363284086,2.17643706657939
1.75784629634651,1.72676822492707
2.04473355379063,2.04195777912885
1.88934364186943,1.48046551112658
2.1666738373213,2.36845268957424
2.59841725435,2.58962315307598
2.02918813501324,2.19859826050306
2.23174715055783,1.96721037697282
1.320290764061,1.11841052760311
2.68477103826656,1.90526279680512
1.92513227705051,1.63914616151987
2.42609216534341,2.44622239898997
2.3381448115753,2.3832474674669
0.854092268256313,1.22154979985629
1.62121247210834,1.55767946354773
2.45944771262075,2.25411303534085
