step,nav_state,reason,true_x,true_y,true_theta,est_x,est_y,est_theta,loc_err_xy_m,loc_err_theta_rad,v_cmd,w_cmd,front_min,left_min,right_min,pf_cluster_radius_m,kf_var_xy_mean,disagreement_xy_m,path_distance_m,path_index,track_stall_steps,goal_dist_true_m,goal_dist_est_m,pf_dominant_mass,pf_top_ratio,pf_hypothesis_count,ambiguity_active,ambiguity_counter,ambiguity_front_m,ambiguity_left_m,ambiguity_right_m,ambiguity_scan_change_m,path_revision,path_num_points,path_length_m,path_goal_x,path_goal_y,transition_reason,track_event,force_replan_reason,force_relocalize_reason,speed_limiter,base_v_cmd,base_w_cmd,align_active,align_target_heading,align_heading_error,ctrl_nearest_idx,ctrl_look_idx,ctrl_target_x,ctrl_target_y,ctrl_alpha,ctrl_curvature,ctrl_lookahead_dist,scan_mismatch_cost,scan_mismatch_counter,map_conflict_counter,scan_match_cost,scan_match_ema,path_distance_ema,pf_cluster_ema,disagreement_ema,scan_match_trend,path_distance_trend,localize_stable_counter,localize_cmd_distance_m,localize_cmd_turn_rad,localization_commit_state,ambiguity_clear_counter,clear_counter_effective,localize_contradiction_counter,localize_no_progress_counter,localize_trace_loop_counter,localize_trace_bbox_diag_m,localize_allow_global_reseed,reseed_attempt_count,reseed_success_count,reseed_last_score,post_reseed_hold_counter,commit_watchdog_counter,hard_path_dist_counter,disambiguation_goal_switches,path_quality_score,est_jump_m
1,globalize,scan_match_bad,9.2,8.4,0.26499097777809,0.543196779511736,1.51713465389484,-3.00373828099764,11.059569493017,3.01445604840385,0,-0.72,0.855817413068187,1.54492576913158,0.939197293923568,0.079670978985154,1.01,Inf,Inf,1,NaN,11.327841806805,0.761728301870172,0.652317434985395,2.34490345388954,3,0,0,0.855817413068187,1.54492576913158,0.939197293923568,0,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.316822620348307,0.316822620348307,NaN,0.079670978985154,NaN,0,0,0,0,0.072,search,0,1,0,0,0,Inf,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,globalize,pf_cluster_very_wide,9.19973497071008,8.39993843794328,0.191482072443384,8.76508304453224,8.44898947172259,0.349565495559398,0.437410906179673,0.158083423116013,0,0.55,0.779974937767792,1.41315509729963,0.970909220897802,3.42423076768314,1.02,Inf,Inf,1,NaN,11.3276039760709,11.043078730355,0.458045089144026,1.30369489996302,6,0,0,0.779974937767792,1.41315509729963,0.970909220897802,0.270516437591983,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.189814547343402,0.293961167207424,NaN,0.681691740950791,NaN,-0.0228614531408829,0,0,0,0.127,search,0,2,0,0,0,Inf,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.7540701583342
3,globalize,pf_weakly_unique,9.19966152418207,8.39992205083084,0.247559370229794,8.81466277271487,8.43351536160948,0.383287761637056,0.386461575270263,0.135728391407262,0.2,0.72,0.815669766407597,1.63310670144562,1.0051487238694,0.971355933486795,1.03,Inf,Inf,1,NaN,11.3275385190045,11.068214677005,0.570986545174562,1.24160950013311,3,0,0,0.815669766407597,1.63310670144562,1.0051487238694,0.234338441673959,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0867450812928801,0.256662271742806,NaN,0.733831295607272,NaN,-0.037298895464618,0,0,0.02,0.199,search,0,3,0,0,0,Inf,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0519384013082465
4,globalize,pf_cluster_wide,9.21888794521185,8.40551447121332,0.318563119649273,8.93404080503279,8.43766866006969,0.407025152809631,0.286656214182075,0.0884620331603583,0.2,-0.72,0.801057401466219,1.64431780600959,0.847978847251438,0.998938137320158,1.040406,Inf,Inf,1,NaN,11.3455508727372,11.1578045501321,0.698627336774034,1.03593566144609,3,0,0,0.801057401466219,1.64431780600959,0.847978847251438,0.226663463383391,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0702163301761064,0.2231020022608,NaN,0.781550527115591,NaN,-0.033560269482006,0,0,0.04,0.271,search,0,4,0,0,0,Inf,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.119450259473126
5,globalize,pf_cluster_medium,9.23793363020017,8.41107486851753,0.249548225188199,8.96451423448371,8.43530675215973,0.326372367270828,0.274491074788972,0.0768241420826294,0,0.55,0.780949824200825,1.49806833368798,0.934143965466749,0.528517806152438,1.05162389620508,Inf,Inf,1,NaN,11.3634143021295,11.1784257337365,0.71160311569109,1.07501664217692,2,0,0,0.780949824200825,1.49806833368798,0.934143965466749,0.208397038485061,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0534518031444622,0.19256496641986,NaN,0.736004637342224,NaN,-0.0305370358409409,0,0,0.04,0.326,search,0,5,0,0,0,Inf,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0305648247414496
6,globalize,pf_cluster_very_wide,9.23786562070054,8.41105546304499,0.30634921132943,9.04753523647479,8.44262056798743,0.358293468883859,0.192930067665846,0.0519442575544291,0,-0.55,0.795227119034474,1.67152680525401,0.911478447574628,1.29214953215651,1.06162389620508,Inf,Inf,1,NaN,11.3633508039903,11.2441756755717,0.762448479271091,1.0202823901639,1,0,0,0.795227119034474,1.67152680525401,0.911478447574628,0.184569344949772,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0460184831841407,0.16618659943743,NaN,0.836110718408795,NaN,-0.0263783669824294,0,0,0.04,0.381,search,0,6,0,0,0,Inf,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0833425381996735
7,globalize,pf_cluster_very_wide,9.23786359285195,8.41105488005148,0.253538630167673,9.06389189963402,8.45481530078718,0.302408366681369,0.179390982114713,0.0488697365136961,0,-0.55,0.763817181998809,1.43929914328253,0.841018909329086,1.40667340742561,1.07162389620508,Inf,Inf,1,NaN,11.3633489077266,11.2644621095728,0.724226137313211,1.04343416251889,1,0,0,0.763817181998809,1.43929914328253,0.841018909329086,0.199867810527824,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0324997251907501,0.142122962073028,NaN,0.938812002431822,NaN,-0.0240636373644024,0,0,0.04,0.436,search,0,7,0,0,0,Inf,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0204022532520697
8,globalize,ok,9.23772195414912,8.41102226870823,0.199060017257697,9.06579672453786,8.44466859942056,0.243252251720605,0.17518664374686,0.044192234462908,0,-0.55,0.706753282687277,1.33376124785223,0.987504763075362,0.423949642862415,1.08162389620508,Inf,Inf,1,NaN,11.3632218912729,11.25896769186,0.720761438704016,1.11499561745625,2,0,0,0.706753282687277,1.33376124785223,0.987504763075362,0.2506629738233,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0536563275767852,0.126198967863704,NaN,0.846136777709329,NaN,-0.0159239942093236,0,0,0.04,0.491,search,0,8,0,0,0,Inf,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0103239482049037
9,globalize,pf_cluster_wide,9.23765864594427,8.41101128158217,0.144616402520561,9.16034082023852,8.44376526037292,0.167756190275087,0.0839694545563403,0.0231397877545256,0,-0.66,0.730854676180481,1.2594497354845,0.957562177001725,0.878493801437822,1.09162389620508,Inf,Inf,1,NaN,11.3631675229158,11.3279497697611,0.798389544647784,1.01647718629974,1,0,0,0.730854676180481,1.2594497354845,0.957562177001725,0.221484850423942,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.018386874857149,0.106792791122524,NaN,0.851961041980458,NaN,-0.0194061767411799,0,0,0.04,0.557,search,0,9,0,0,0,Inf,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0945484111621749
10,globalize,pf_cluster_wide,9.23760886007462,8.4110056994911,0.0786949314893544,9.22100640382173,8.41767337595803,0.0720408335715698,0.017891323682071,0.00665409791778471,0,-0.66,0.745000102025844,1.18499857297897,1.02449771986534,0.817018677670993,1.10162389620508,Inf,Inf,1,NaN,11.3631268158591,11.3552761532244,0.755426989898344,1.06529655351282,1,0,0,0.745000102025844,1.18499857297897,1.02449771986534,0.47026364043603,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00576305492413361,0.0886074386068139,NaN,0.845671416404754,NaN,-0.0181853525157103,0,0,0.04,0.623,search,0,10,0,0,0,Inf,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0660386210017376
