map_name,repeat_id,status,steps,goal_error_m,travelled_m,runtime_s,session_subdir
indoor_1,2,goal,1053,0.498889921318335,21.4818179952308,81.1068972,C:\Users\pavell\Desktop\Map\MPC-MAP-Student-main\MPC-MAP-Student-main\algorithms\tasks\Project\RunSessions\debug_indoor1_repeat2_tune_05\indoor_1_run_02
