map_name,repeat_id,status,steps,goal_error_m,travelled_m,runtime_s,session_subdir
outdoor_2,4,out,41,22.5241899745629,0.603442319106859,5.557131,C:\Users\pavell\Desktop\Map\MPC-MAP-Student-main\MPC-MAP-Student-main\algorithms\tasks\Project\RunSessions\debug_outdoor2_edgefix_smoke\outdoor_2_run_04
outdoor_2,5,out,101,19.4020852541306,1.33412814669256,86.61764,C:\Users\pavell\Desktop\Map\MPC-MAP-Student-main\MPC-MAP-Student-main\algorithms\tasks\Project\RunSessions\debug_outdoor2_edgefix_smoke\outdoor_2_run_05
