step_created,path_revision,path_point_index,x,y
188,1,1,1.42293182070252,5.73366030617289
188,1,2,1.42293182070252,5.73366030617289
188,1,3,1.4228422432779,5.7331381956019
188,1,4,1.42266308842866,5.73209397445993
188,1,5,1.4223943561548,5.73052764274697
188,1,6,1.42203604645633,5.72843920046301
188,1,7,1.42158815933323,5.72582864760807
188,1,8,1.42105069478552,5.72269598418215
188,1,9,1.42042365281318,5.71904121018523
188,1,10,1.41970703341623,5.71486432561733
188,1,11,1.41890083659466,5.71016533047844
188,1,12,1.41800506234846,5.70494422476856
188,1,13,1.41701971067765,5.69920100848769
188,1,14,1.41594478158222,5.69293568163584
188,1,15,1.41478027506217,5.686148244213
188,1,16,1.4135261911175,5.67883869621917
188,1,17,1.41218252974821,5.67100703765435
188,1,18,1.41074929095431,5.66265326851854
188,1,19,1.40940562958502,5.65404035995372
188,1,20,1.40815154564035,5.64516831195989
188,1,21,1.4069870391203,5.63603712453705
188,1,22,1.40591211002487,5.6266467976852
188,1,23,1.40492675835406,5.61699733140433
188,1,24,1.40403098410786,5.60708872569445
188,1,25,1.40322478728629,5.59692098055556
188,1,26,1.40250816788934,5.58649409598766
188,1,27,1.401881125917,5.57580807199074
188,1,28,1.40134366136929,5.56486290856482
188,1,29,1.40089577424619,5.55365860570988
188,1,30,1.40053746454772,5.54219516342593
188,1,31,1.40026873227386,5.53047258171296
188,1,32,1.40008957742462,5.51849086057099
188,1,33,1.4,5.50625
188,1,34,1.4,5.49375
188,1,35,1.4,5.48125
188,1,36,1.4,5.46875
188,1,37,1.4,5.45625
188,1,38,1.4,5.44375
188,1,39,1.4,5.43125
188,1,40,1.4,5.41875
188,1,41,1.4,5.40625
188,1,42,1.4,5.39375
188,1,43,1.4,5.38125
188,1,44,1.4,5.36875
188,1,45,1.4,5.35625
188,1,46,1.4,5.34375
188,1,47,1.4,5.33125
188,1,48,1.4,5.31875
188,1,49,1.4,5.30625
188,1,50,1.4,5.29375
188,1,51,1.4,5.28125
188,1,52,1.4,5.26875
188,1,53,1.4,5.25625
188,1,54,1.4,5.24375
188,1,55,1.4,5.23125
188,1,56,1.4,5.21875
188,1,57,1.4,5.20625
188,1,58,1.4,5.19375
188,1,59,1.4,5.18125
188,1,60,1.4,5.16875
188,1,61,1.4,5.15625
188,1,62,1.4,5.14375
188,1,63,1.4,5.13125
188,1,64,1.4,5.11875
188,1,65,1.4,5.10625
188,1,66,1.4,5.09375
188,1,67,1.4,5.08125
188,1,68,1.4,5.06875
188,1,69,1.4,5.05625
188,1,70,1.4,5.04375
188,1,71,1.4,5.03125
188,1,72,1.4,5.01875
188,1,73,1.4,5.00625
188,1,74,1.4,4.99375
188,1,75,1.4,4.98125
188,1,76,1.4,4.96875
188,1,77,1.4,4.95625
188,1,78,1.4,4.94375
188,1,79,1.4,4.93125
188,1,80,1.4,4.91875
188,1,81,1.4,4.90625
188,1,82,1.4,4.89375
188,1,83,1.4,4.88125
188,1,84,1.4,4.86875
188,1,85,1.4,4.85625
188,1,86,1.4,4.84375
188,1,87,1.4,4.83125
188,1,88,1.4,4.81875
188,1,89,1.4,4.80625
188,1,90,1.4,4.79375
188,1,91,1.4,4.78125
188,1,92,1.4,4.76875
188,1,93,1.4,4.75625
188,1,94,1.4,4.74375
188,1,95,1.4,4.73125
188,1,96,1.4,4.71875
188,1,97,1.4,4.70625
188,1,98,1.4,4.69375
188,1,99,1.39921875,4.68125
188,1,100,1.39765625,4.66875
188,1,101,1.3953125,4.65625
188,1,102,1.3921875,4.64375
188,1,103,1.38828125,4.63125
188,1,104,1.38359375,4.61875
188,1,105,1.378125,4.60625
188,1,106,1.371875,4.59375
188,1,107,1.36484375,4.58125
188,1,108,1.35703125,4.56875
188,1,109,1.3484375,4.55625
188,1,110,1.3390625,4.54375
188,1,111,1.32890625,4.53125
188,1,112,1.31796875,4.51875
188,1,113,1.30625,4.50625
188,1,114,1.29375,4.49375
188,1,115,1.28125,4.48125
188,1,116,1.26875,4.46875
188,1,117,1.25625,4.45625
188,1,118,1.24375,4.44375
188,1,119,1.23125,4.43125
188,1,120,1.21875,4.41875
188,1,121,1.20625,4.40625
188,1,122,1.19375,4.39375
188,1,123,1.18125,4.38125
188,1,124,1.16875,4.36875
188,1,125,1.15625,4.35625
188,1,126,1.14375,4.34375
188,1,127,1.13125,4.33125
188,1,128,1.11875,4.31875
188,1,129,1.10625,4.30625
188,1,130,1.09375,4.29375
188,1,131,1.08203125,4.28125
188,1,132,1.07109375,4.26875
188,1,133,1.0609375,4.25625
188,1,134,1.0515625,4.24375
188,1,135,1.04296875,4.23125
188,1,136,1.03515625,4.21875
188,1,137,1.028125,4.20625
188,1,138,1.021875,4.19375
188,1,139,1.01640625,4.18125
188,1,140,1.01171875,4.16875
188,1,141,1.0078125,4.15625
188,1,142,1.0046875,4.14375
188,1,143,1.00234375,4.13125
188,1,144,1.00078125,4.11875
188,1,145,1,4.10625
188,1,146,1,4.09375
188,1,147,1,4.08125
188,1,148,1,4.06875
188,1,149,1,4.05625
188,1,150,1,4.04375
188,1,151,1,4.03125
188,1,152,1,4.01875
