step_created,path_revision,path_point_index,x,y
450,1,1,0.81678210976771,9.37378699151739
450,1,2,0.81678210976771,9.37378699151739
450,1,3,0.915929685608822,9.36885129234126
450,1,4,1.01507726144993,9.36391559316512
450,1,5,1.11422483729105,9.35897989398899
450,1,6,1.21337241313216,9.35404419481286
450,1,7,1.31251998897327,9.34910849563673
450,1,8,1.41166756481438,9.34417279646059
450,1,9,1.51081514065549,9.33923709728446
450,1,10,1.60996271649661,9.33430139810832
450,1,11,1.70911029233772,9.32936569893219
450,1,12,1.80825786817883,9.32442999975606
450,1,13,1.90740544401994,9.31949430057992
450,1,14,2.00655301986105,9.31455860140379
450,1,15,2.10570059570217,9.30962290222765
450,1,16,2.20484817154328,9.30468720305152
450,1,17,2.30399574738439,9.29975150387539
450,1,18,2.4031433232255,9.29481580469925
450,1,19,2.50229089906661,9.28988010552312
450,1,20,2.60143847490773,9.28494440634699
450,1,21,2.70058605074884,9.28000870717085
450,1,22,2.79973362658995,9.27507300799472
450,1,23,2.89888120243106,9.27013730881859
450,1,24,2.99802877827217,9.26520160964245
450,1,25,3.09717635411328,9.26026591046632
450,1,26,3.1963239299544,9.25533021129019
450,1,27,3.29547150579551,9.25039451211405
450,1,28,3.39461908163662,9.24545881293792
450,1,29,3.49376665747773,9.24052311376179
450,1,30,3.59291423331884,9.23558741458565
450,1,31,3.69206180915996,9.23065171540952
450,1,32,3.79120938500107,9.22571601623338
450,1,33,3.89035696084218,9.22078031705725
450,1,34,3.98950453668329,9.21584461788112
450,1,35,4.0886521125244,9.21090891870498
450,1,36,4.18779968836552,9.20597321952885
450,1,37,4.28694726420663,9.20103752035272
450,1,38,4.38609484004774,9.19610182117658
450,1,39,4.48524241588885,9.19116612200045
450,1,40,4.58438999172996,9.18623042282432
450,1,41,4.68353756757107,9.18129472364818
450,1,42,4.78268514341219,9.17635902447205
450,1,43,4.8818327192533,9.17142332529592
450,1,44,4.98098029509441,9.16648762611978
450,1,45,5.08012787093552,9.16155192694365
450,1,46,5.17927544677663,9.15661622776751
450,1,47,5.27842302261775,9.15168052859138
450,1,48,5.37757059845886,9.14674482941525
450,1,49,5.47671817429997,9.14180913023911
450,1,50,5.57586575014108,9.13687343106298
450,1,51,5.67501332598219,9.13193773188685
450,1,52,5.77416090182331,9.12700203271071
450,1,53,5.87330847766442,9.12206633353458
450,1,54,5.97245605350553,9.11713063435845
450,1,55,6.07160362934664,9.11219493518231
450,1,56,6.17075120518775,9.10725923600618
450,1,57,6.26989878102887,9.10232353683004
450,1,58,6.36904635686998,9.09738783765391
450,1,59,6.46819393271109,9.09245213847778
450,1,60,6.5673415085522,9.08751643930164
450,1,61,6.66648908439331,9.08258074012551
450,1,62,6.76563666023443,9.07764504094938
450,1,63,6.86478423607554,9.07270934177324
450,1,64,6.96393181191665,9.06777364259711
450,1,65,7.06307938775776,9.06283794342098
450,1,66,7.16222696359887,9.05790224424484
450,1,67,7.26137453943999,9.05296654506871
450,1,68,7.3605221152811,9.04803084589257
450,1,69,7.45966969112221,9.04309514671644
450,1,70,7.55881726696332,9.03815944754031
450,1,71,7.65796484280443,9.03322374836417
450,1,72,7.75711241864555,9.02828804918804
450,1,73,7.85625999448666,9.02335235001191
450,1,74,7.95540757032777,9.01841665083577
450,1,75,8.05455514616888,9.01348095165964
450,1,76,8.15370272200999,9.00854525248351
450,1,77,8.2528502978511,9.00360955330737
450,1,78,8.35199787369222,8.99867385413124
450,1,79,8.45114544953333,8.99373815495511
450,1,80,8.55029302537444,8.98880245577897
450,1,81,8.64944060121555,8.98386675660284
450,1,82,8.74858817705666,8.9789310574267
450,1,83,8.84773575289778,8.97399535825057
450,1,84,8.94688332873889,8.96905965907444
450,1,85,9.04603090458,8.9641239598983
450,1,86,9.14517848042111,8.95918826072217
450,1,87,9.24432605626222,8.95425256154604
450,1,88,9.34347363210334,8.9493168623699
450,1,89,9.44262120794445,8.94438116319377
450,1,90,9.54176878378556,8.93944546401764
450,1,91,9.64091635962667,8.9345097648415
450,1,92,9.74006393546778,8.92957406566537
450,1,93,9.83921151130889,8.92463836648923
450,1,94,9.93835908715001,8.9197026673131
450,1,95,10.0375066629911,8.91476696813697
450,1,96,10.1366542388322,8.90983126896083
450,1,97,10.2358018146733,8.9048955697847
450,1,98,10.3349493905145,8.89995987060857
450,1,99,10.4340969663556,8.89502417143243
450,1,100,10.5332445421967,8.8900884722563
450,1,101,10.6323921180378,8.88515277308016
450,1,102,10.7315396938789,8.88021707390403
450,1,103,10.83068726972,8.8752813747279
450,1,104,10.9298348455611,8.87034567555176
450,1,105,11.0289824214022,8.86540997637563
450,1,106,11.1281299972433,8.8604742771995
450,1,107,11.2272775730845,8.85553857802336
450,1,108,11.3264251489256,8.85060287884723
450,1,109,11.4255727247667,8.8456671796711
450,1,110,11.5247203006078,8.84073148049496
450,1,111,11.6238678764489,8.83579578131883
450,1,112,11.72301545229,8.8308600821427
450,1,113,11.8221630281311,8.82592438296656
450,1,114,11.9213106039722,8.82098868379043
450,1,115,12.0204581798134,8.81605298461429
450,1,116,12.1196057556545,8.81111728543816
450,1,117,12.2187533314956,8.80618158626203
