map_name,repeat_id,status,steps,goal_error_m,travelled_m,runtime_s,session_subdir
outdoor_2,4,out,854,22.0954216697117,1.24276888707449,478.0067142,C:\Users\pavell\Desktop\Map\MPC-MAP-Student-main\MPC-MAP-Student-main\algorithms\tasks\Project\RunSessions\debug_outdoor2_r04_confirmfix\outdoor_2_run_04
