step_created,path_revision,path_point_index,x,y
221,1,1,0.796296946885517,2.29998520721618
221,1,2,1,4.4
303,2,1,1.148793738969,3.43643683149339
303,2,2,1.148793738969,3.43643683149339
303,2,3,1.22928147298521,3.49552837169697
303,2,4,1.30976920700142,3.55461991190055
303,2,5,1.39025694101763,3.61371145210412
303,2,6,1.47074467503384,3.6728029923077
303,2,7,1.55123240905005,3.73189453251128
303,2,8,1.63172014306625,3.79098607271485
303,2,9,1.71220787708246,3.85007761291843
303,2,10,1.79269561109867,3.90916915312201
303,2,11,1.87318334511488,3.96826069332558
303,2,12,1.95367107913109,4.02735223352916
303,2,13,2.0341588131473,4.08644377373273
303,2,14,2.11464654716351,4.14553531393631
303,2,15,2.19513428117971,4.20462685413989
303,2,16,2.27562201519592,4.26371839434346
303,2,17,2.35610974921213,4.32280993454704
303,2,18,2.43659748322834,4.38190147475062
303,2,19,2.51708521724455,4.44099301495419
303,2,20,2.59757295126076,4.50008455515777
303,2,21,2.67806068527697,4.55917609536135
303,2,22,2.75854841929317,4.61826763556492
303,2,23,2.83903615330938,4.6773591757685
303,2,24,2.91952388732559,4.73645071597208
303,2,25,3.0000116213418,4.79554225617565
303,2,26,3.08049935535801,4.85463379637923
303,2,27,3.16098708937422,4.91372533658281
303,2,28,3.24147482339042,4.97281687678638
303,2,29,3.32196255740663,5.03190841698996
303,2,30,3.40245029142284,5.09099995719354
303,2,31,3.48293802543905,5.15009149739711
303,2,32,3.56342575945526,5.20918303760069
303,2,33,3.64391349347147,5.26827457780427
303,2,34,3.72440122748768,5.32736611800784
303,2,35,3.80488896150388,5.38645765821142
303,2,36,3.88537669552009,5.445549198415
303,2,37,3.9658644295363,5.50464073861857
303,2,38,4.04635216355251,5.56373227882215
303,2,39,4.12683989756872,5.62282381902572
303,2,40,4.20732763158493,5.6819153592293
303,2,41,4.28781536560114,5.74100689943288
303,2,42,4.36830309961734,5.80009843963645
303,2,43,4.44879083363355,5.85918997984003
303,2,44,4.52927856764976,5.91828152004361
303,2,45,4.60976630166597,5.97737306024718
303,2,46,4.69025403568218,6.03646460045076
303,2,47,4.77074176969839,6.09555614065434
303,2,48,4.8512295037146,6.15464768085791
303,2,49,4.9317172377308,6.21373922106149
303,2,50,5.01220497174701,6.27283076126507
303,2,51,5.09269270576322,6.33192230146864
303,2,52,5.17318043977943,6.39101384167222
303,2,53,5.25366817379564,6.4501053818758
303,2,54,5.33415590781185,6.50919692207937
303,2,55,5.41464364182806,6.56828846228295
303,2,56,5.49513137584426,6.62738000248653
303,2,57,5.57561910986047,6.6864715426901
303,2,58,5.65610684387668,6.74556308289368
303,2,59,5.73659457789289,6.80465462309726
303,2,60,5.8170823119091,6.86374616330083
303,2,61,5.89757004592531,6.92283770350441
303,2,62,5.97805777994151,6.98192924370798
303,2,63,6.05854551395772,7.04102078391156
303,2,64,6.13903324797393,7.10011232411514
303,2,65,6.21952098199014,7.15920386431872
303,2,66,6.30000871600635,7.21829540452229
303,2,67,6.38049645002256,7.27738694472587
303,2,68,6.46098418403877,7.33647848492944
303,2,69,6.54147191805497,7.39557002513302
303,2,70,6.62195965207118,7.4546615653366
303,2,71,6.70244738608739,7.51375310554017
303,2,72,6.7829351201036,7.57284464574375
303,2,73,6.86342285411981,7.63193618594733
303,2,74,6.94391058813602,7.6910277261509
303,2,75,7.02439832215222,7.75011926635448
303,2,76,7.10488605616843,7.80921080655806
303,2,77,7.18537379018464,7.86830234676163
303,2,78,7.26586152420085,7.92739388696521
303,2,79,7.34634925821706,7.98648542716879
303,2,80,7.42683699223327,8.04557696737236
303,2,81,7.50732472624948,8.10466850757594
303,2,82,7.58781246026568,8.16376004777952
303,2,83,7.66830019428189,8.22285158798309
303,2,84,7.7487879282981,8.28194312818667
303,2,85,7.82927566231431,8.34103466839024
303,2,86,7.90976339633052,8.40012620859382
303,2,87,7.99025113034673,8.4592177487974
303,2,88,8.07073886436294,8.51830928900097
303,2,89,8.15122659837914,8.57740082920455
303,2,90,8.23171433239535,8.63649236940813
303,2,91,8.31220206641156,8.6955839096117
303,2,92,8.39268980042777,8.75467544981528
303,2,93,8.47317753444398,8.81376699001886
303,2,94,8.55366526846019,8.87285853022244
303,2,95,8.6341530024764,8.93195007042601
303,2,96,8.7146407364926,8.99104161062959
303,2,97,8.79512847050881,9.05013315083316
303,2,98,8.87561620452502,9.10922469103674
303,2,99,8.95610393854123,9.16831623124032
303,2,100,9.03659167255744,9.22740777144389
303,2,101,9.11707940657365,9.28649931164747
303,2,102,9.19756714058985,9.34559085185105
303,2,103,9.27805487460606,9.40468239205462
303,2,104,9.35854260862227,9.4637739322582
303,2,105,9.43903034263848,9.52286547246178
303,2,106,9.51951807665469,9.58195701266535
303,2,107,9.6000058106709,9.64104855286893
303,2,108,9.68049354468711,9.70014009307251
303,2,109,9.76098127870331,9.75923163327608
303,2,110,9.84146901271952,9.81832317347966
303,2,111,9.92195674673573,9.87741471368324
303,2,112,10.0024444807519,9.93650625388681
303,2,113,10.0829322147681,9.99559779409039
303,2,114,10.1634199487844,10.054689334294
303,2,115,10.2439076828006,10.1137808744975
303,2,116,10.3243954168168,10.1728724147011
303,2,117,10.404883150833,10.2319639549047
303,2,118,10.4853708848492,10.2910554951083
303,2,119,10.5658586188654,10.3501470353118
303,2,120,10.6463463528816,10.4092385755154
303,2,121,10.7268340868978,10.468330115719
303,2,122,10.807321820914,10.5274216559226
303,2,123,10.8878095549302,10.5865131961262
303,2,124,10.9682972889464,10.6456047363297
303,2,125,11.0487850229627,10.7046962765333
303,2,126,11.1292727569789,10.7637878167369
303,2,127,11.2097604909951,10.8228793569405
303,2,128,11.2902482250113,10.881970897144
303,2,129,11.3707359590275,10.9410624373476
303,2,130,11.4512236930437,11.0001539775512
303,2,131,11.5317114270599,11.0592455177548
303,2,132,11.6121991610761,11.1183370579583
303,2,133,11.6926868950923,11.1774285981619
303,2,134,11.7731746291085,11.2365201383655
303,2,135,11.8536623631247,11.2956116785691
303,2,136,11.9341500971409,11.3547032187726
303,2,137,12.0146378311572,11.4137947589762
303,2,138,12.0951255651734,11.4728862991798
303,2,139,12.1756132991896,11.5319778393834
303,2,140,12.2561010332058,11.591069379587
303,2,141,12.336588767222,11.6501609197905
303,2,142,12.4170765012382,11.7092524599941
303,2,143,12.4975642352544,11.7683440001977
303,2,144,12.5780519692706,11.8274355404013
303,2,145,12.6585397032868,11.8865270806048
303,2,146,12.739027437303,11.9456186208084
303,2,147,12.8195151713192,12.004710161012
303,2,148,12.9000029053354,12.0638017012156
303,2,149,12.9804906393517,12.1228932414191
303,2,150,13.0609783733679,12.1819847816227
303,2,151,13.1414661073841,12.2410763218263
303,2,152,13.2219538414003,12.3001678620299
303,2,153,13.3024415754165,12.3592594022334
303,2,154,13.3829293094327,12.418350942437
303,2,155,13.4634170434489,12.4774424826406
303,2,156,13.5439047774651,12.5365340228442
303,2,157,13.6243925114813,12.5956255630478
303,2,158,13.7048802454975,12.6547171032513
303,2,159,13.7853679795137,12.7138086434549
303,2,160,13.8658557135299,12.7729001836585
303,2,161,13.9463434475462,12.8319917238621
303,2,162,14.0268311815624,12.8910832640656
303,2,163,14.1073189155786,12.9501748042692
303,2,164,14.1878066495948,13.0092663444728
303,2,165,14.268294383611,13.0683578846764
303,2,166,14.3487821176272,13.1274494248799
303,2,167,14.4292698516434,13.1865409650835
303,2,168,14.5097575856596,13.2456325052871
303,2,169,14.5902453196758,13.3047240454907
303,2,170,14.670733053692,13.3638155856943
303,2,171,14.7512207877082,13.4229071258978
303,2,172,14.8317085217245,13.4819986661014
303,2,173,14.9121962557407,13.541090206305
303,2,174,14.9926839897569,13.6001817465086
303,2,175,15.0731717237731,13.6592732867121
303,2,176,15.1536594577893,13.7183648269157
303,2,177,15.2341471918055,13.7774563671193
303,2,178,15.3146349258217,13.8365479073229
303,2,179,15.3951226598379,13.8956394475264
303,2,180,15.4756103938541,13.95473098773
303,2,181,15.5560981278703,14.0138225279336
303,2,182,15.6365858618865,14.0729140681372
303,2,183,15.7170735959027,14.1320056083407
303,2,184,15.797561329919,14.1910971485443
303,2,185,15.8780490639352,14.2501886887479
303,2,186,15.9585367979514,14.3092802289515
303,2,187,16.0390245319676,14.3683717691551
303,2,188,16.1195122659838,14.4274633093586
303,2,189,16.2,14.4865548495622
303,2,190,16.2969696969697,14.483931975333
303,2,191,16.3939393939394,14.4813091011039
303,2,192,16.4909090909091,14.4786862268747
303,2,193,16.5878787878788,14.4760633526456
303,2,194,16.6848484848485,14.4734404784164
303,2,195,16.7818181818182,14.4708176041873
303,2,196,16.8787878787879,14.4681947299581
303,2,197,16.9757575757576,14.4655718557289
303,2,198,17.0727272727273,14.4629489814998
303,2,199,17.169696969697,14.4603261072706
303,2,200,17.2666666666667,14.4577032330415
303,2,201,17.3636363636364,14.4550803588123
303,2,202,17.4606060606061,14.4524574845832
303,2,203,17.5575757575758,14.449834610354
303,2,204,17.6545454545454,14.4472117361248
303,2,205,17.7515151515152,14.4445888618957
303,2,206,17.8484848484848,14.4419659876665
303,2,207,17.9454545454545,14.4393431134374
303,2,208,18.0424242424242,14.4367202392082
303,2,209,18.1393939393939,14.4340973649791
303,2,210,18.2363636363636,14.4314744907499
303,2,211,18.3333333333333,14.4288516165207
303,2,212,18.430303030303,14.4262287422916
303,2,213,18.5272727272727,14.4236058680624
303,2,214,18.6242424242424,14.4209829938333
303,2,215,18.7212121212121,14.4183601196041
303,2,216,18.8181818181818,14.4157372453749
303,2,217,18.9151515151515,14.4131143711458
303,2,218,19.0121212121212,14.4104914969166
303,2,219,19.1090909090909,14.4078686226875
303,2,220,19.2060606060606,14.4052457484583
303,2,221,19.3030303030303,14.4026228742292
303,2,222,19.4,14.4
