map_name,repeat_id,status,steps,goal_error_m,travelled_m,runtime_s,session_subdir
outdoor_2,9,timeout,2050,4.86419149749638,22.7401168899808,751.3415706,C:\Users\pavell\Desktop\Map\MPC-MAP-Student-main\MPC-MAP-Student-main\algorithms\tasks\Project\RunSessions\debug_proc_outdoor_2_r09_03_126987\outdoor_2_run_09
