map_name,repeat_id,status,steps,goal_error_m,travelled_m,runtime_s,session_subdir
indoor_1,1,goal,1022,0.485694596769337,23.6030231540915,39.7274588,C:\Users\pavell\Desktop\Map\MPC-MAP-Student-main\MPC-MAP-Student-main\algorithms\tasks\Project\RunSessions\debug_smoke_shared_trueonly\indoor_1_run_01
indoor_1,2,goal,1548,0.491610674455416,25.3567573876407,61.871905,C:\Users\pavell\Desktop\Map\MPC-MAP-Student-main\MPC-MAP-Student-main\algorithms\tasks\Project\RunSessions\debug_smoke_shared_trueonly\indoor_1_run_02
