step,nav_state,reason,true_x,true_y,true_theta,est_x,est_y,est_theta,loc_err_xy_m,loc_err_theta_rad,v_cmd,w_cmd,front_min,left_min,right_min,pf_cluster_radius_m,kf_var_xy_mean,disagreement_xy_m,path_distance_m,path_index,track_stall_steps,goal_dist_true_m,goal_dist_est_m,pf_dominant_mass,pf_top_ratio,pf_hypothesis_count,ambiguity_active,ambiguity_counter,ambiguity_front_m,ambiguity_left_m,ambiguity_right_m,ambiguity_scan_change_m,path_revision,path_num_points,path_length_m,path_goal_x,path_goal_y,transition_reason,track_event,force_replan_reason,force_relocalize_reason,speed_limiter,base_v_cmd,base_w_cmd,align_active,align_target_heading,align_heading_error,ctrl_nearest_idx,ctrl_look_idx,ctrl_target_x,ctrl_target_y,ctrl_alpha,ctrl_curvature,ctrl_lookahead_dist,scan_mismatch_cost,scan_mismatch_counter,map_conflict_counter,scan_match_cost,scan_match_ema,path_distance_ema,pf_cluster_ema,disagreement_ema,scan_match_trend,path_distance_trend,localize_stable_counter,localize_cmd_distance_m,localize_cmd_turn_rad,localization_commit_state,ambiguity_clear_counter,clear_counter_effective,localize_contradiction_counter,localize_no_progress_counter,localize_trace_loop_counter,localize_trace_bbox_diag_m,localize_allow_global_reseed,reseed_attempt_count,reseed_success_count,reseed_last_score,post_reseed_hold_counter,commit_watchdog_counter,hard_path_dist_counter,disambiguation_goal_switches,path_quality_score,est_jump_m
1,globalize,pf_cluster_very_wide,9.2,0.8,0.337247303453835,3.82001145883921,9.2373287691224,1.52439427231285,10.0066374702635,1.18714696885902,0,0.55,0.874638164047394,1.93799123342143,0.822271741951726,1.75845868178041,1.01,Inf,Inf,1,NaN,7.77946013551069,3.04528670140582,0.591470246050913,2.98509310392511,3,0,0,0.874638164047394,1.93799123342143,0.822271741951726,0,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.287252104745423,0.287252104745423,NaN,1.75845868178041,NaN,0,0,0,0,0.055,search,0,1,0,0,0,Inf,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,globalize,pf_cluster_very_wide,9.19994593349597,0.799979390256889,0.391129864248509,9.18579617363354,0.807957693037336,0.418999742103223,0.0162440456605175,0.0278698778547137,0,0.55,0.897056550374432,2.10625318395138,0.872737363597808,4.2904502065067,1.02,Inf,Inf,1,NaN,7.77943552217823,7.7637129734074,0.663182093205997,1.00444398526297,2,0,0,0.897056550374432,2.10625318395138,0.872737363597808,0.139629988811069,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0164137473937289,0.238501200422118,NaN,2.21421715623114,NaN,-0.0487509043233049,0,0,0,0.11,search,0,2,0,0,0,Inf,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.99229414818539
3,globalize,pf_cluster_very_wide,9.20004871374271,0.800025085702925,0.445567985835735,9.19694810054556,0.796465741413142,0.45403206777197,0.00472045908482962,0.00846408193623516,0.025,0.39,0.756045686497367,2.35511212586665,0.852600247585594,4.27184389683211,1.03,Inf,Inf,1,NaN,7.77947778911471,7.77971789488041,0.658526497797518,1.0042176997729,1,0,0,0.756045686497367,2.35511212586665,0.852600247585594,0.168664808520013,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00539890323753357,0.196542786928893,NaN,2.58458996953932,NaN,-0.0419584134932252,0,0,0.0025,0.149,search,0,3,0,0,0,Inf,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0160134451628597
4,globalize,pf_cluster_very_wide,9.20226517146865,0.801137596267963,0.484815686435744,9.19534934377485,0.795656352607207,0.489172519728708,0.00882455124972077,0.00435683329296399,0.025,0.39,0.941707203484922,2.56971575577858,0.806263039219233,4.26592346193694,1.04000634375,Inf,Inf,1,NaN,7.78030142770073,7.77913006305953,0.665605772717546,1.01274069870593,1,0,0,0.941707203484922,2.56971575577858,0.806263039219233,0.13118951167328,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00187821213258942,0.161503163465558,NaN,2.88722999817089,NaN,-0.0350396234633346,0,0,0.005,0.188,search,0,4,0,0,0,Inf,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00179196357414639
5,globalize,pf_cluster_medium,9.20437478156833,0.802300830408286,0.523015637072092,9.20472785403858,0.787988094247862,0.532458180566651,0.0143170903666619,0.00944254349455953,0.025,0.39,0.901331966297761,2.37637650876435,0.806390873080173,0.495017303730608,1.05002539660238,Inf,Inf,1,NaN,7.78101362405247,7.79120319243689,0.669395680273038,1.02402307446991,1,0,0,0.901331966297761,2.37637650876435,0.806390873080173,0.1267282395937,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00179649791604593,0.132755963666646,NaN,2.45663171317164,NaN,-0.0287471997989122,0,0,0.0075,0.227,search,0,5,0,0,0,Inf,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0121143980879183
6,globalize,pf_cluster_medium,9.20643141957043,0.803538629696924,0.560550088757216,9.20016223505701,0.791386591263709,0.550431671921642,0.0136738696990142,0.0101184168355739,0.025,0.39,0.915822676027995,2.20275457359959,0.878504558681099,0.54377884929969,1.06005719208142,Inf,Inf,1,NaN,7.78163662628369,7.7855581729328,0.779645310193563,1.00452052741948,1,0,0,0.915822676027995,2.20275457359959,0.878504558681099,0.12620394822165,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00435694279388522,0.109644139909549,NaN,2.11231819767469,NaN,-0.0231118237570969,0,0,0.01,0.266,search,0,6,0,0,0,Inf,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00569163057933262
7,globalize,pf_cluster_medium,9.20866271798188,0.805004620620459,0.602028169111453,9.19724896972499,0.793773453829205,0.591767792825198,0.0160128934538599,0.0102603762862561,0.025,0.39,0.969376761797946,2.14392760706926,0.775260412887565,0.522229556623586,1.07010174433233,Inf,Inf,1,NaN,7.78222799894777,7.78180451422479,0.77743833746647,1.0035627620678,1,0,0,0.969376761797946,2.14392760706926,0.775260412887565,0.155795945948073,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00505397854825626,0.0908179108645163,NaN,1.82610224228549,NaN,-0.0188262290450327,0,0,0.0125,0.305,search,0,7,0,0,0,Inf,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00376619540137103
8,globalize,ok,9.21069290654641,0.806459090576251,0.641295911236811,9.1965441808326,0.789327317468694,0.628590899908882,0.0222190028834212,0.0127050113279283,0.122507144808198,0.18566670843955,1.02089287340165,2.05811378776519,0.841375177580986,0.376028031531432,1.08015904809973,Inf,Inf,1,NaN,7.782683241222,7.78438730058453,0.779252712863448,1.10298702549524,1,0,0,1.02089287340165,2.05811378776519,0.841375177580986,0.227361481728036,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0189586352799123,0.0778832412592876,NaN,1.56508888434976,NaN,-0.0129346696052287,0,0,0.0247507144808198,0.323566670843955,search,0,8,0,0,0,Inf,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00450165035504777
9,globalize,ok,9.22026344272875,0.8137576636376,0.661747864362532,9.17454586596476,0.797391271996542,0.648890671055887,0.0485587849983889,0.0128571933066453,0.121819885428283,0.179526822633351,1.01516571190236,1.9005520430721,0.781341400662384,0.360997266159758,1.0906264495777,Inf,Inf,1,NaN,7.78453387632785,7.76297254147172,0.814489221708457,1.01544200654023,1,0,0,1.01516571190236,1.9005520430721,0.781341400662384,0.173204275630066,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0073412086111571,0.0651856753826241,NaN,1.34835239307556,NaN,-0.0126975658766635,0,0,0.0369327030236481,0.34151935310729,search,0,9,0,0,0,Inf,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02342975073815
10,globalize,scan_match_bad,9.22994689449423,0.821466407324934,0.682936975202447,9.22336695912474,0.805537071037253,0.700050165818729,0.0172348282275379,0.0171131906162816,0.125354281225305,0.180651602831637,1.04461901021088,1.95516827871935,0.724186965801698,0.364316217650498,1.10140073525453,Inf,Inf,1,NaN,7.78620097623735,7.79246342621697,0.831697215356366,1.02485382216567,1,0,0,1.04461901021088,1.95516827871935,0.724186965801698,0.203061462732211,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.311882481925527,0.109591100560347,NaN,1.17122588149905,NaN,0.0444054251777225,0,0,0.0494681311461787,0.359584513390454,search,0,10,0,0,0,Inf,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0494959915482764
