step,nav_state,reason,true_x,true_y,true_theta,est_x,est_y,est_theta,loc_err_xy_m,loc_err_theta_rad,v_cmd,w_cmd,front_min,left_min,right_min,pf_cluster_radius_m,kf_var_xy_mean,disagreement_xy_m,path_distance_m,path_index,track_stall_steps,goal_dist_true_m,goal_dist_est_m,pf_dominant_mass,pf_top_ratio,ambiguity_active,ambiguity_counter,ambiguity_front_m,ambiguity_left_m,ambiguity_right_m,ambiguity_scan_change_m,path_revision,path_num_points,path_length_m,path_goal_x,path_goal_y,transition_reason,track_event,force_replan_reason,force_relocalize_reason,speed_limiter,base_v_cmd,base_w_cmd,align_active,align_target_heading,align_heading_error,ctrl_nearest_idx,ctrl_look_idx,ctrl_target_x,ctrl_target_y,ctrl_alpha,ctrl_curvature,ctrl_lookahead_dist,scan_mismatch_cost,scan_mismatch_counter,map_conflict_counter,scan_match_cost,localize_stable_counter,localize_cmd_distance_m,localize_cmd_turn_rad,ambiguity_clear_counter
11,localize,ok,2.10212003587422,0.972073280917302,1.07864785420553,2.05894223131643,1.22343486781389,1.07434178718253,0.2550430751336,0.00430606702300329,0.2,0.101577173499883,2.51797951136862,2.24013905178227,0.995262046803839,0.232828220258751,1.15073984677793,Inf,Inf,1,NaN,10.8664013398978,10.7060869305122,0.999972281335773,1.06710436667404,0,0,2.51797951136862,2.24013905178227,0.995262046803839,0.0856682521940196,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0252562289631139,2,0.22,0.105690764322399,0
12,localize,ok,2.11098404654239,0.988808349762068,1.08874794279112,2.07185968332554,1.21918021525136,1.08643336202938,0.233670520618545,0.00231458076174551,0.2,0.105197620982573,2.63110398692335,2.229049626094,1.0843576783673,0.241501360987205,1.16936756888438,Inf,Inf,1,NaN,10.8479406112549,10.7006480556476,0.999999924939627,1.02153793245692,0,0,2.63110398692335,2.229049626094,1.0843576783673,0.0943137600408872,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0149417959710171,3,0.24,0.116210526420656,0
13,localize,ok,2.12014569690322,1.0066237015786,1.10287030370017,2.1113381790915,1.21893291103057,1.10348140970534,0.212491818167493,0.000611106005166562,0.2,0.103231127435915,2.60883023191285,2.27142327244439,1.09282407001269,0.242451856352365,1.18883646424994,Inf,Inf,1,NaN,10.8284695188476,10.6745753212873,0.999991781880432,1.01852131425768,0,0,2.60883023191285,2.27142327244439,1.09282407001269,0.087434238590114,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0190117815205107,4,0.26,0.126533639164248,0
14,localize,ok,2.12894664423659,1.02431527818028,1.11548659267546,2.15806344011941,1.24559523323418,1.12463036540948,0.223187379372444,0.0091437727340149,0.2,0.106803102555373,2.76292956696396,2.35789174477131,1.13448223129536,0.241540675771786,1.20914933019958,Inf,Inf,1,NaN,10.8093300546634,10.6236258267566,0.999998630298875,1.01878434644499,0,0,2.76292956696396,2.35789174477131,1.13448223129536,0.0991731145028616,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0157467917941887,5,0.28,0.137213949419785,0
15,localize,ok,2.13752432712831,1.04198729894026,1.12233592784788,2.188539297293,1.25804691476818,1.14245580142198,0.222000641378826,0.0201198735740995,0.2,0.107736294362061,2.68835027713877,2.29774824231239,1.08699892230888,0.226456326688539,1.23030917040582,Inf,Inf,1,NaN,10.7903537412152,10.5941115717,0.999998507453209,1.00510663010696,0,0,2.68835027713877,2.29774824231239,1.08699892230888,0.0773814963093816,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0183761515330166,6,0.3,0.147987578855991,0
16,localize,ok,2.14606931153887,1.05998052810088,1.13252325196288,2.21540011780425,1.2363659357792,1.15770110169322,0.18952195846195,0.0251778497303397,0.2,0.107904612718609,2.7901888524577,2.30342482254682,1.20271013789259,0.237873988608392,1.25231848926592,Inf,Inf,1,NaN,10.7711584873917,10.5926438164977,0.999999461147029,1.00935699493368,0,0,2.7901888524577,2.30342482254682,1.20271013789259,0.0732249590552616,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0153243376184575,7,0.32,0.158778040127852,0
17,localize,ok,2.15453138114577,1.07826931474743,1.14235326394724,2.2235983254959,1.22313017837899,1.1668343591107,0.160483371767748,0.0244810951634564,0.2,0.101957179290618,2.75204540048356,2.32435631821056,1.20451721445404,0.228165967920978,1.27517982422716,Inf,Inf,1,NaN,10.7517969373976,10.5971992750496,0.999998117640135,1.0062995148783,0,0,2.75204540048356,2.32435631821056,1.20451721445404,0.0415705475090488,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0158023011356091,8,0.34,0.168973758056914,0
18,localize,ok,2.16301437741682,1.09712569671186,1.15374108498087,2.24111536266091,1.21353833566283,1.17710644339291,0.140184401427641,0.0233653584120406,0.2,0.108186739983242,2.79541093415146,2.33258549417657,1.19607895904455,0.228857218294957,1.29889566333802,Inf,Inf,1,NaN,10.7319960225174,10.5929054235239,0.999999751657279,1.01615875586644,0,0,2.79541093415146,2.33258549417657,1.19607895904455,0.0458181752603891,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0152193449601125,9,0.36,0.179792432055238,0
19,localize,ok,2.17058303339079,1.11444175435593,1.16372095797731,2.23520073900712,1.21377802190589,1.17810602297615,0.118503763357434,0.0143850649988426,0.2,0.110499697413411,2.86570746172372,2.39353795698712,1.18391555228355,0.228418145815179,1.323469174143,Inf,Inf,1,NaN,10.7139607538088,10.596611261593,0.999987827813495,1.01047305840185,0,0,2.86570746172372,2.39353795698712,1.18391555228355,0.0670710771772668,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00464223480099444,10,0.38,0.190842401796579,0
20,localize,ok,2.17839772773137,1.13282437310272,1.17393860325238,2.20943495566494,1.22890160136557,1.18095594319149,0.100966050276677,0.00701733993910203,0.2,0.105368513501899,2.90581599593083,2.31767773212015,1.22605908556517,0.234832650606327,1.34890194533353,Inf,Inf,1,NaN,10.6949624153212,10.6021888928556,0.999990751690718,1.00085831297579,0,0,2.90581599593083,2.31767773212015,1.22605908556517,0.0674814668073934,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00721811805696767,11,0.4,0.201379253146769,0
21,localize,ok,2.18643909767366,1.15245993846501,1.19026297598578,2.21158085930444,1.24718427123615,1.20767020248378,0.0980041192850388,0.0174072264980061,0.2,0.1067327693366,2.98024848005991,2.32529533607866,1.16933371969928,0.24064870801508,1.3751957966112,Inf,Inf,1,NaN,10.6748741244406,10.587033583668,0.999999529771935,1.02798802181445,0,0,2.98024848005991,2.32529533607866,1.16933371969928,0.0591007045575649,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0121071523414362,12,0.42,0.212052530080429,0
22,localize,ok,2.19398850518586,1.17162627261106,1.2008753426742,2.22270575564151,1.25505582082707,1.21573504612836,0.0882336103152248,0.0148597034541611,0.2,0.111912015785036,3.09498158017351,2.33603936697982,1.12782589354447,0.240254100014475,1.40235366177181,Inf,Inf,1,NaN,10.6554672244861,10.5737776117399,0.999999655375313,1.00768588532354,0,0,3.09498158017351,2.33603936697982,1.12782589354447,0.0859213301119964,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00567334284518593,13,0.44,0.223243731658933,0
23,localize,ok,2.20112264518418,1.19033676254692,1.21216818712967,2.23123410010769,1.26120253788796,1.23087757175646,0.0769977780997362,0.0187093846267841,0.2,0.105869100763565,3.17160413296275,2.3561512553077,1.23409399378397,0.226977851893056,1.43037736553403,Inf,Inf,1,NaN,10.6366813153897,10.5635317631907,0.999999996936305,1.00044881466824,0,0,3.17160413296275,2.3561512553077,1.23409399378397,0.0746832324119016,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00853173611375734,14,0.46,0.233830641735289,0
24,localize,ok,2.20791358357042,1.20864525464219,1.21905123836878,2.24111314483189,1.27621569523607,1.23509366447809,0.0752859569242859,0.0160424261093195,0.2,0.11237408912334,3.18746488508884,2.40562582470985,1.11680984657237,0.228326042159743,1.45926772322772,Inf,Inf,1,NaN,10.6184284675733,10.5457320263439,0.999999981200143,1.00190141283293,0,0,3.18746488508884,2.40562582470985,1.11680984657237,0.0830912347929322,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00214472037539433,15,0.48,0.245068050647623,0
25,localize,ok,2.21470219326748,1.22747663965742,1.23055495756313,2.26576544115563,1.29832796509667,1.25045497703946,0.0873347903265666,0.0199000194763252,0.2,0.110810050124535,3.3861642348032,2.33068795825741,1.09334492772192,0.222280841926544,1.48902781916037,Inf,Inf,1,NaN,10.5997884026027,10.5128507011298,0.999999996617678,1.01264489704181,0,0,3.3861642348032,2.33068795825741,1.09334492772192,0.0519793870074133,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00624835410473277,16,0.5,0.256149055660077,0
26,localize,ok,2.22124608422099,1.24632999636949,1.24287009493461,2.26658314772202,1.34065318832608,1.26379091048764,0.104653303186163,0.0209208155530289,0.2,0.108311139655874,3.44237807139291,2.33753632188642,1.17582597339751,0.213842993685014,1.51965773798032,Inf,Inf,1,NaN,10.5812982541677,10.4805344116424,0.999996035124627,1.0069800781342,0,0,3.44237807139291,2.33753632188642,1.17582597339751,0.0689993817373452,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00505934557643588,17,0.52,0.266980169625664,0
27,localize,ok,2.2275365197701,1.26515708813253,1.25381269816782,2.2745764070918,1.36203436663609,1.27390828023623,0.107693816393954,0.0200955820684077,0.2,0.112110722052542,3.48923818571787,2.34665163907955,1.06674566164307,0.226165346909009,1.55115932126295,Inf,Inf,1,NaN,10.563000474257,10.4592158984794,0.99999985975922,1.00139574395299,0,0,3.48923818571787,2.34665163907955,1.06674566164307,0.0496759440387431,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00539034818997961,18,0.54,0.278191241830918,0
28,localize,ok,2.23377072870883,1.28458112291342,1.26664496412884,2.26313591805613,1.35158612168683,1.270597900192,0.0731572566874113,0.00395293606316738,0.2,0.110323303359602,3.55528841895214,2.37795054483657,1.1559478353456,0.207911948141057,1.58353470220905,Inf,Inf,1,NaN,10.544297333627,10.474620933316,0.999994252091775,1.00474395934111,0,0,3.55528841895214,2.37795054483657,1.1559478353456,0.0631459141299949,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00520635642821362,19,0.56,0.289223572166879,0
29,localize,ok,2.23971348190908,1.30389124147218,1.27783834720656,2.28576179555336,1.35850016621341,1.28298946416304,0.0714323585700238,0.00515111695647796,0.2,0.116291264971464,3.66728169414152,2.50166739078355,1.06710904966667,0.214124972233496,1.61678398559852,Inf,Inf,1,NaN,10.525878677831,10.4544636204401,0.999999816604327,1.00075152177915,0,0,3.66728169414152,2.50166739078355,1.06710904966667,0.0801095616451205,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00560395471884193,20,0.58,0.300852698664025,0
30,localize,ok,2.2452794546138,1.3227834941905,1.29073295175982,2.28890563769843,1.38141870030823,1.28553869491003,0.0730844117921371,0.00519425684979646,0.2,0.111025935290327,3.74578148725023,2.25367897925655,1.00943211850687,0.215033749880203,1.65090889475416,Inf,Inf,1,NaN,10.508029203605,10.4352019062655,0.999999954097563,1.00773640052871,0,0,3.74578148725023,2.25367897925655,1.00943211850687,0.0844001544237309,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00759556788717115,21,0.6,0.311955292193058,0
31,localize,ok,2.25064145682817,1.34199851406628,1.3065996823933,2.28337852465239,1.38940725003657,1.30173093850298,0.057613399969349,0.00486874389031744,0.2,0.111599737308211,4.0953736144814,2.32866639848572,1.06576241395087,0.217607987557259,1.68590817349916,Inf,Inf,1,NaN,10.4900796715035,10.4328812769542,0.999920516336221,1.01392062519417,0,0,4.0953736144814,2.32866639848572,1.06576241395087,0.0994231968131295,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0146509237302411,22,0.62,0.323115265923879,0
32,localize,ok,2.2557939199544,1.36128498993581,1.31287795714973,2.2689929164311,1.40521608236109,1.30007401736147,0.0458710626612344,0.0128039397882604,0.2,0.111266610055924,4.06193967284044,2.38283269161455,1.13081526710345,0.216868423593535,1.7217846439116,Inf,Inf,1,NaN,10.4722228342959,10.4306047530891,0.999999620735962,1.00528831415308,0,0,4.06193967284044,2.38283269161455,1.13081526710345,0.0730120422415729,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00993325629912267,23,0.64,0.334241926929471,0
33,localize,ok,2.26084271099304,1.38093700974119,1.32577250197422,2.25756081391846,1.41884209129824,1.32790223589482,0.0380468928593988,0.00212973392060523,0.2,0.113360315573172,4.3052928874562,2.34887533450287,1.02576874021478,0.237384101621446,1.75853885980893,Inf,Inf,1,NaN,10.4541690213624,10.4280333837494,0.999998079748809,1.00020768270925,0,0,4.3052928874562,2.34887533450287,1.02576874021478,0.107338733986354,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00181876173717595,24,0.66,0.345577958486788,0
34,localize,ok,2.26551570300285,1.40028010834046,1.34173494002649,2.25405443203471,1.42302537641685,1.3243531087804,0.025469745818752,0.0173818312460878,0.2,0.112195857026114,4.59735046132825,2.31420678128721,1.03143168069461,0.237000951080343,1.79617164814648,Inf,Inf,1,NaN,10.4366039904583,10.427247677551,0.999999976082003,1.00134166517333,0,0,4.59735046132825,2.31420678128721,1.03143168069461,0.0693047316057573,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0156783713450603,25,0.68,0.3567975441894,0
35,localize,ok,2.26993009404088,1.41991020504134,1.35745970517272,2.24675139473194,1.42915118083201,1.33627403091379,0.0249529103556689,0.0211856742589251,0.2,0.112257581357195,4.86108601004388,2.41332313338771,1.12846126297431,0.232313034156177,1.83468252256137,Inf,Inf,1,NaN,10.4190050445856,10.4275480117344,0.99999974099412,1.00914362332128,0,0,4.86108601004388,2.41332313338771,1.12846126297431,0.0955963718053539,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0171966085246034,26,0.700000000000001,0.368023302325119,0
36,localize,ok,2.27423591550825,1.4403672979139,1.36922802083806,2.24033040046073,1.43159164443828,1.35061417196554,0.0350227932147306,0.018613848872528,0.2,0.112759705285332,5.13325772486205,2.33850149997113,1.03645441200183,0.215190296411826,1.87407245018324,Inf,Inf,1,NaN,10.400870532091,10.4300129105151,0.999999854948988,1.03999653788344,0,0,5.13325772486205,2.33850149997113,1.03645441200183,0.090196581446544,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0138412564360554,27,0.720000000000001,0.379299272853653,0
37,localize,ok,2.27811238584032,1.45973513952319,1.37728537418066,2.23650226303662,1.4483572371109,1.34884763553973,0.0431376747523868,0.0284377386409229,0.2,0.112886369703048,5.25081113961058,2.26132158221506,0.954879515708685,0.226732821740307,1.91434169597534,Inf,Inf,1,NaN,10.3838445796049,10.4200895512536,0.999997829409233,1.00508819978477,0,0,5.25081113961058,2.26132158221506,0.954879515708685,0.0737484475259576,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0275866785018471,28,0.740000000000001,0.390587909823957,0
38,localize,ok,2.28170704857264,1.47863673687681,1.38844033745902,2.25294827275547,1.46221904740677,1.4385274441863,0.0331150677794434,0.0500871067272852,0.2,0.1101805107017,8.69632659160062,2.29020866708779,1.0726480680264,0.218586158541524,1.95549013939315,Inf,Inf,1,NaN,10.3673635994344,10.398787514481,0.999998981703946,1.00772367493262,0,0,8.69632659160062,2.29020866708779,1.0726480680264,0.477643754865334,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0178226933555049,29,0.760000000000001,0.401605960894127,0
39,localize,ok,2.28530846274709,1.49858269753082,1.39588446052732,2.2691693501019,1.48974081682713,1.46621087208885,0.0184024403640446,0.0703264115615347,0.2,0.113991892955681,8.54109319464356,2.36921284910668,1.02334441388532,0.204284729878822,1.99751773828541,Inf,Inf,1,NaN,10.3501105077254,10.3674736637847,0.999996648770027,1.00532352249202,0,0,8.54109319464356,2.36921284910668,1.02334441388532,0.0661075090657311,0,0,0,NaN,NaN,stay,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0387046480854956,30,0.780000000000001,0.413005150189696,0
40,plan,ok,2.28859133519167,1.51778101476709,1.40698840568249,2.26629911710437,1.5245965300813,1.46852637618905,0.0233108180090291,0.0615379705065626,0,0,8.67513453108673,2.31383905548227,1.06941671153681,0.205306123200805,2.04042625564585,Inf,Inf,1,NaN,10.3336372236043,10.3435016488377,0.999994695161841,1.00889128820453,0,0,8.67513453108673,2.31383905548227,1.06941671153681,0.0670169743726035,0,0,0,NaN,NaN,localize_finish_to_plan,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0282753370417856,31,0.780000000000001,0.413005150189696,0
41,track,ok,2.28859133519167,1.51778101476709,1.40698840568249,2.27897080077364,1.53452852704773,1.46001785520046,0.019314084241266,0.0530294495179735,0,0,8.58799834005931,2.27422355924232,1.01908689567795,0.155657314865522,2.05042625564585,Inf,0,1,NaN,10.3336372236043,10.3276375846168,1,1.02359942534519,0,0,8.58799834005931,2.27422355924232,1.01908689567795,0.057842514773883,1,194,18.9333696260392,9.2,9.2,plan_to_track_path_ready,none,none,none,none,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0113717434457449,31,0.780000000000001,0.413005150189696,0
