step_created,path_revision,path_point_index,x,y
41,1,1,2.27897080077364,1.53452852704773
41,1,2,2.27897080077364,1.53452852704773
41,1,3,2.2925102194009,1.63360217397708
41,1,4,2.30604963802816,1.73267582090643
41,1,5,2.31958905665543,1.83174946783577
41,1,6,2.33312847528269,1.93082311476512
41,1,7,2.34666789390995,2.02989676169447
41,1,8,2.36020731253721,2.12897040862382
41,1,9,2.37374673116447,2.22804405555317
41,1,10,2.38728614979173,2.32711770248252
41,1,11,2.400825568419,2.42619134941187
41,1,12,2.41436498704626,2.52526499634122
41,1,13,2.42790440567352,2.62433864327057
41,1,14,2.44144382430078,2.72341229019991
41,1,15,2.45498324292804,2.82248593712926
41,1,16,2.4685226615553,2.92155958405861
41,1,17,2.48206208018257,3.02063323098796
41,1,18,2.49560149880983,3.11970687791731
41,1,19,2.50914091743709,3.21878052484666
41,1,20,2.52268033606435,3.31785417177601
41,1,21,2.53621975469161,3.41692781870536
41,1,22,2.54975917331887,3.5160014656347
41,1,23,2.56329859194613,3.61507511256405
41,1,24,2.5768380105734,3.7141487594934
41,1,25,2.59037742920066,3.81322240642275
41,1,26,2.60391684782792,3.9122960533521
41,1,27,2.61745626645518,4.01136970028145
41,1,28,2.63099568508244,4.1104433472108
41,1,29,2.6445351037097,4.20951699414015
41,1,30,2.65807452233697,4.3085906410695
41,1,31,2.67161394096423,4.40766428799884
41,1,32,2.68515335959149,4.50673793492819
41,1,33,2.69869277821875,4.60581158185754
41,1,34,2.71223219684601,4.70488522878689
41,1,35,2.72577161547327,4.80395887571624
41,1,36,2.73931103410054,4.90303252264559
41,1,37,2.7528504527278,5.00210616957494
41,1,38,2.76638987135506,5.10117981650429
41,1,39,2.77992928998232,5.20025346343364
41,1,40,2.79346870860958,5.29932711036298
41,1,41,2.80700812723684,5.39840075729233
41,1,42,2.8205475458641,5.49747440422168
41,1,43,2.83408696449137,5.59654805115103
41,1,44,2.84762638311863,5.69562169808038
41,1,45,2.86116580174589,5.79469534500973
41,1,46,2.87470522037315,5.89376899193908
41,1,47,2.88824463900041,5.99284263886843
41,1,48,2.90178405762767,6.09191628579777
41,1,49,2.91532347625494,6.19098993272712
41,1,50,2.9288628948822,6.29006357965647
41,1,51,2.94240231350946,6.38913722658582
41,1,52,2.95594173213672,6.48821087351517
41,1,53,2.96948115076398,6.58728452044452
41,1,54,2.98302056939124,6.68635816737387
41,1,55,2.99655998801851,6.78543181430322
41,1,56,3.01009940664577,6.88450546123256
41,1,57,3.02363882527303,6.98357910816191
41,1,58,3.03717824390029,7.08265275509126
41,1,59,3.09423210001948,7.15442762094344
41,1,60,3.15128595613867,7.22620248679561
41,1,61,3.23058177610697,7.24386386448839
41,1,62,3.30987759607526,7.26152524218116
41,1,63,3.38917341604356,7.27918661987394
41,1,64,3.46846923601186,7.29684799756671
41,1,65,3.52974739843522,7.21864871335543
41,1,66,3.59102556085858,7.14044942914415
41,1,67,3.65230372328194,7.06225014493286
41,1,68,3.7135818857053,6.98405086072158
41,1,69,3.77486004812865,6.9058515765103
41,1,70,3.83613821055201,6.82765229229901
41,1,71,3.89741637297537,6.74945300808773
41,1,72,3.95869453539873,6.67125372387645
41,1,73,4.01997269782209,6.59305443966516
41,1,74,4.08125086024545,6.51485515545388
41,1,75,4.14252902266881,6.4366558712426
41,1,76,4.20380718509217,6.35845658703131
41,1,77,4.26508534751553,6.28025730282003
41,1,78,4.32636350993889,6.20205801860875
41,1,79,4.38764167236224,6.12385873439746
41,1,80,4.4489198347856,6.04565945018618
41,1,81,4.51019799720896,5.9674601659749
41,1,82,4.57147615963232,5.88926088176362
41,1,83,4.63275432205568,5.81106159755233
41,1,84,4.69403248447904,5.73286231334105
41,1,85,4.7553106469024,5.65466302912977
41,1,86,4.81658880932576,5.57646374491848
41,1,87,4.87786697174912,5.4982644607072
41,1,88,4.93914513417248,5.42006517649592
41,1,89,5.00042329659583,5.34186589228463
41,1,90,5.06170145901919,5.26366660807335
41,1,91,5.12297962144255,5.18546732386207
41,1,92,5.18425778386591,5.10726803965078
41,1,93,5.24553594628927,5.0290687554395
41,1,94,5.30681410871263,4.95086947122822
41,1,95,5.36809227113599,4.87267018701694
41,1,96,5.42937043355935,4.79447090280565
41,1,97,5.49064859598271,4.71627161859437
41,1,98,5.55192675840606,4.63807233438309
